6.85578	3.49504	6.98253	9.90157	4.77572	17.7328	8.85489	10.8626	4.89316	3.80008	4.77559	3.09012	7.53093	13.1125	2.27425	3.15372	22.3608	2.27803	9.21348	8.87105	10.2939	6.01914	7.32074	12.0185	2.90365	6.59446	6.27382	7.82923	8.68866	8.73562	4.12902	4.02263	4.61072	2.86265	18.4269
7.1056	3.53029	7.17061	10.8677	4.79929	19.2778	9.23526	11.7477	4.89652	3.82562	4.86923	3.12197	7.88356	14.1239	2.27425	3.1732	27.3528	2.29995	9.83161	10.3681	10.5299	6.22445	7.61898	12.7736	2.90513	6.80451	6.27481	9.04189	8.92685	9.3956	4.12902	4.02309	4.94399	2.8922	19.0176
7.66274	3.58663	7.43232	11.9899	4.83534	20.6339	9.5893	12.7264	4.90318	3.86765	5.05992	3.17265	8.28283	15.1367	2.27425	3.20148	31.316	2.33212	10.4822	12.2371	10.7009	6.63361	7.95387	13.4366	2.90784	7.02801	6.27693	10.7908	9.11463	10.0962	4.12902	4.02402	5.35094	2.9556	19.4779
8.77225	3.67419	7.78588	13.2444	4.88917	21.7327	9.90615	13.7843	4.91594	3.93498	5.41734	3.2508	8.72756	16.1271	2.27425	3.24183	33.4533	2.37855	11.1533	14.466	10.8016	7.38834	8.32257	13.9702	2.91268	7.26186	6.28128	12.9925	9.24556	10.8291	4.12902	4.0258	5.84022	3.08336	19.7939
10.7377	3.80641	8.24928	14.5897	4.96762	22.5159	10.1756	14.9007	4.93954	4.04001	6.03275	3.36745	9.21461	17.0699	2.27425	3.29846	33.3011	2.44444	11.8307	16.997	10.8288	8.67453	8.72017	14.3427	2.92104	7.50219	6.28983	15.3595	9.31507	11.5841	4.12903	4.02914	6.41921	3.32481	19.956
13.8175	4.00038	8.83811	15.9677	5.07912	22.9405	10.3886	16.0485	4.98176	4.1994	7.00334	3.53601	9.73863	17.9395	2.27425	3.37663	30.8933	2.53639	12.4983	19.7212	10.7816	10.6944	9.13961	14.5312	2.93508	7.74442	6.30597	17.4314	9.32069	12.3493	4.12904	4.03521	7.09335	3.75245	19.9592
18.048	4.27675	9.56274	17.306	5.23369	22.983	10.5378	17.1951	5.0547	4.43476	8.39965	3.77161	10.2919	18.7106	2.27425	3.48267	26.7485	2.66251	13.1385	22.4811	10.6615	13.6074	9.57173	14.524	2.95801	7.98339	6.33521	18.7099	9.26222	13.111	4.12907	4.04591	7.86528	4.4612	19.8035
23.0632	4.65895	10.4253	18.5244	5.44257	22.6407	10.6178	18.304	5.17645	4.77275	10.2206	4.08993	10.8646	19.3599	2.27425	3.6241	21.6887	2.83253	13.7332	25.082	10.4722	17.4449	10.0055	14.3214	2.99432	8.21356	6.38598	18.8516	9.14174	13.8543	4.12918	4.06422	8.73414	5.55842	19.4935
28.0381	5.17171	11.4166	19.542	5.7176	21.933	10.6259	19.3359	5.37263	5.24462	12.3518	4.50529	11.4446	19.8669	2.27425	3.80947	16.5749	3.05775	14.2644	27.3139	10.2198	22.0248	10.4284	13.9361	3.05014	8.42914	6.47046	17.8169	8.96347	14.5635	4.12948	4.09466	9.69478	7.1412	19.0389
31.8637	5.83858	12.5144	20.2864	6.07028	20.8988	10.5617	20.2518	5.67774	5.88474	14.5502	5.02815	12.0182	20.2152	2.27426	4.04819	12.0759	3.35087	14.7152	28.9782	9.91202	26.9079	10.8271	13.3919	3.13342	8.62441	6.6051	15.8879	8.73355	15.2229	4.1303	4.14373	10.7373	9.26133	18.4532
33.5364	6.67861	13.6818	20.7017	6.51041	19.5935	10.4276	21.0147	6.13549	6.72805	16.4764	5.66219	12.5703	20.3934	2.27433	4.35016	8.55139	3.72558	15.0706	29.9174	9.55786	31.4346	11.1878	12.7208	3.25389	8.79389	6.81045	13.5442	8.45965	15.8167	4.13241	4.22044	11.8466	11.885	17.7535
32.5821	7.70237	14.8687	20.756	7.04453	18.0837	10.2283	21.5924	6.79755	7.80618	17.7756	6.40144	13.0852	20.3955	2.27467	4.7253	6.06254	4.19595	15.3187	30.0388	9.16745	34.8586	11.4974	11.9604	3.42281	8.93266	7.10991	11.2706	8.15059	16.3303	4.13754	4.33676	13.0026	14.8609	16.9596
29.2738	8.90769	16.0141	20.445	7.67415	16.4418	9.97066	21.9598	7.72001	9.14257	18.183	7.22796	13.5473	20.2214	2.27633	5.18278	4.4667	4.77553	15.4507	29.3305	8.75134	36.5441	11.7442	11.1502	3.65229	9.03654	7.52698	9.40166	7.81586	16.7507	4.14935	4.50766	14.1801	17.913	16.0932
24.505	10.276	17.051	19.7929	8.39414	14.7402	9.66352	22.1005	8.95699	10.7468	17.6117	8.11083	13.9419	19.8771	2.28341	5.73023	3.53318	5.47631	15.462	27.8625	8.32012	36.1583	11.9183	10.3282	3.95406	9.10234	8.08087	8.06578	7.46511	17.0668	4.17511	4.75095	15.3501	20.672	15.1764
19.4003	11.7699	17.9131	18.849	9.19144	13.0464	9.31685	22.0082	10.5515	12.6091	16.1829	9.00681	14.2558	19.3737	2.31011	6.37274	3.03334	6.30737	15.3523	25.7759	7.88393	33.7785	12.0127	9.52834	4.33786	9.12802	8.78091	7.22423	7.10772	17.2702	4.22819	5.08624	16.4803	22.7438	14.2315
14.8929	13.3324	18.5409	17.6816	10.0443	11.4185	8.9414	21.687	12.5241	14.6955	14.1843	9.86315	14.4782	18.7276	2.39893	7.1119	2.78782	7.27346	15.1253	23.2602	7.45213	29.8667	12.0234	8.77811	4.80941	9.11278	9.62049	6.75324	6.75242	17.3553	4.3316	5.53333	17.5367	23.8007	13.2795
11.4802	14.8896	18.8894	16.3701	10.9228	9.90275	8.54812	21.1514	14.8614	16.9453	11.9752	10.6223	14.6014	17.9592	2.65923	7.94476	2.67698	8.37357	14.7891	20.5253	7.033	25.1237	11.9502	8.09767	5.36824	9.05707	10.5722	6.51787	6.40694	17.3198	4.52187	6.10961	18.4854	23.6662	12.3399
9.22297	16.3552	18.9327	14.9958	11.7894	8.5321	8.14764	20.4246	17.5061	19.2714	9.88323	11.2283	14.6209	17.0916	3.32988	8.86307	2.63094	9.59969	14.355	17.7725	6.63346	20.2848	11.7959	7.49951	6.00574	8.96266	11.5859	6.41246	6.07777	17.1647	4.85221	6.82682	19.2941	22.363	11.4296
7.90514	17.6381	18.6676	13.6341	12.6023	7.32616	7.74983	19.5377	20.352	21.5641	8.13012	11.6331	14.5361	16.1502	4.84474	9.85271	2.61332	10.9357	13.8376	15.1721	6.25905	15.9394	11.5668	6.98896	6.70384	8.83245	12.5903	6.37006	5.77004	16.8943	5.39282	7.68743	19.9342	20.1071	10.5629
7.22165	18.6518	18.1137	12.3477	13.3176	6.29244	7.3634	18.5268	23.2459	23.6984	6.80894	11.8035	14.35	15.1606	7.8326	10.8935	2.60711	12.3571	13.2534	12.8475	5.91378	12.432	11.2722	6.56529	7.43473	8.67037	13.5006	6.35472	5.48746	16.5157	6.22558	8.68118	20.3821	17.2487	9.75107
6.90541	19.3235	17.3114	11.1832	13.894	5.4282	6.99566	17.4307	25.9984	25.5454	5.9052	11.725	14.0691	14.1481	12.9477	11.9594	2.60509	13.8308	12.6203	10.8712	5.60028	9.85821	10.9233	6.22313	8.16197	8.48119	14.2295	6.34971	5.23239	16.039	7.43071	9.78245	20.6212	14.1841	9.00229
6.7745	19.6033	16.3167	10.1696	14.2961	4.7229	6.65235	16.2888	28.4028	26.9842	5.34083	11.4044	13.7032	13.1365	20.475	13.0196	2.60448	15.316	11.9565	9.26737	5.3198	8.12921	10.533	5.95399	8.84307	8.27026	14.7008	6.34824	5.00589	15.4766	9.06489	10.9493	20.6422	11.2666	8.32183
6.7259	19.4698	15.1947	9.31894	14.4984	4.16066	6.33758	15.1384	30.2603	27.9156	5.01783	10.8683	13.2646	12.1469	29.8358	14.0393	2.60431	16.7659	11.2796	8.02206	5.07245	7.06107	10.115	5.74764	9.43335	8.04327	14.8626	6.34785	4.80794	14.8424	11.1338	12.1248	20.4445	8.74577	7.71223
6.70971	18.9334	14.0129	8.62949	14.4876	3.72262	6.05394	14.0131	31.4064	28.273	4.84794	10.1598	12.7676	11.1976	39.3376	14.982	2.60427	18.1298	10.6061	7.09513	4.85735	6.45234	9.68274	5.59337	9.89074	7.806	14.6965	6.34775	4.63757	14.1519	13.5658	13.2407	20.0355	6.74528	7.17361
6.70485	18.0342	12.8344	8.08907	14.2646	3.38893	5.80255	12.941	31.7357	28.0303	4.76567	9.33281	12.2275	10.3033	46.5345	15.8113	2.60426	19.356	9.95077	6.43285	4.67281	6.1316	9.24909	5.48084	10.1807	7.5641	14.2213	6.34773	4.49315	13.4207	16.1975	14.2236	19.4306	5.27667	6.70406
6.70354	16.8378	11.713	7.67893	13.8437	3.14027	5.58328	11.9444	31.2172	27.2052	4.72893	8.44502	11.6602	9.47528	49.2107	16.4934	2.60425	20.3949	9.32582	5.97814	4.51659	5.97509	8.82546	5.40073	10.2804	7.32282	13.4894	6.34773	4.3725	12.6647	18.7805	15.0025	18.6521	4.27464	6.30008
6.70322	15.4269	10.6891	7.37733	13.2517	2.95898	5.39499	11.0389	29.8995	25.8571	4.71378	7.55164	11.0809	8.72095	46.4756	16.9993	2.60425	21.2024	8.74103	5.67787	4.38607	5.90428	8.42153	5.34506	10.182	7.08692	12.5772	6.34773	4.27316	11.8993	21.0144	15.5179	17.7278	3.6372	5.95695
6.70315	13.892	9.78926	7.16227	12.5247	2.8296	5.23574	10.2337	27.9031	24.0797	4.70801	6.69987	10.5039	8.04445	39.239	17.3066	2.60425	21.743	8.20353	5.48705	4.27841	5.87454	8.04491	5.30728	9.89328	6.86044	11.5721	6.34773	4.19251	11.1385	22.6021	15.7284	16.6894	3.25824	5.66915
6.70314	12.3221	9.02601	7.01349	11.7045	2.73922	5.10304	9.53248	25.4024	21.9907	4.70597	5.9254	9.94213	7.44685	29.7258	17.4017	2.60425	21.9922	7.71783	5.37026	4.19074	5.86293	7.70104	5.28223	9.43691	6.64671	10.5589	6.34773	4.12796	10.3951	23.3144	15.6169	15.5707	3.04735	5.43076
6.70314	10.7963	8.4001	6.91359	10.8348	2.67739	4.99406	8.9338	22.6003	19.7185	4.70531	5.25095	9.40616	6.92665	20.3783	17.2801	2.60425	21.9388	7.28608	5.30141	4.12022	5.85873	7.39329	5.26601	8.84738	6.44822	9.60837	6.34773	4.07699	9.68006	23.0438	15.1924	14.4058	2.93735	5.23568
6.70314	9.37796	7.90317	6.84845	9.95737	2.63597	4.90584	8.43249	19.7018	17.3897	4.70511	4.68673	8.90457	6.48023	12.8768	16.9475	2.60425	21.5852	6.90829	5.26229	4.06421	5.85731	7.12307	5.25574	8.16675	6.26671	8.77053	6.34773	4.0373	9.00248	21.8314	14.4893	13.2273	2.88351	5.07798
6.70314	8.11149	7.52077	6.80719	9.1088	2.60879	4.83544	8.02055	16.8893	15.1176	4.70505	4.23233	8.44356	6.10246	7.78834	16.4186	2.60425	20.9474	6.58276	5.24086	4.02025	5.85686	6.89013	5.24939	7.43967	6.10316	8.07246	6.34773	4.00681	8.36934	19.8566	13.5623	12.0651	2.85877	4.952
6.70314	7.02203	7.23534	6.7818	8.3184	2.59131	4.78002	7.68824	14.3063	12.9943	4.70504	3.87947	8.0271	5.78714	4.82088	15.7167	2.60425	20.0541	6.30644	5.22954	3.98618	5.85673	6.69289	5.24556	6.70867	5.95787	7.5205	6.34773	3.98369	7.78562	17.3936	12.4797	10.9452	2.84809	4.85255
6.70314	6.1172	7.02852	6.76662	7.60699	2.58031	4.73701	7.42496	12.0476	11.0855	4.70504	3.61493	7.65705	5.52745	3.31869	14.8715	2.60425	18.944	6.0753	5.22377	3.96008	5.8567	6.52875	5.24329	6.01025	5.8306	7.10515	6.34773	3.9664	7.25437	14.749	11.3149	9.88853	2.84375	4.77496
6.70314	5.39047	6.88299	6.7578	6.98681	2.57352	4.70407	7.22005	10.1603	9.43018	4.70503	3.42327	7.33345	5.31641	2.65464	13.9174	2.60425	17.6636	5.88471	5.22093	3.94033	5.85669	6.39448	5.24198	5.37227	5.72059	6.80712	6.34773	3.95363	6.7769	12.2006	10.1387	8.91128	2.8421	4.71512
6.70314	4.82537	6.78348	6.75281	6.46226	2.56941	4.67919	7.06335	8.64895	8.04252	4.70503	3.289	7.05484	5.14713	2.39728	12.8907	2.60425	16.2636	5.72976	5.21959	3.92556	5.85669	6.28645	5.24124	4.81287	5.62676	6.60287	6.34773	3.94433	6.35293	9.95258	9.01189	8.0243	2.8415	4.6695
6.70314	4.39949	6.71734	6.75007	6.03123	2.56697	4.66065	6.94556	7.487	6.91621	4.70503	3.19796	6.81856	5.0131	2.30959	11.8281	2.60425	14.7957	5.60553	5.21897	3.91464	5.85669	6.20095	5.24083	4.34073	5.54775	6.46904	6.34773	3.93764	5.98091	8.11762	7.9814	7.23361	2.8413	4.63513
6.70314	4.08822	6.67459	6.7486	5.68679	2.56556	4.64702	6.85853	6.62801	6.03004	4.70503	3.1382	6.62113	4.90832	2.28326	10.7637	2.60425	13.3094	5.5073	5.2187	3.90667	5.85669	6.13437	5.24061	3.95635	5.48207	6.38511	6.34773	3.93289	5.65822	6.72232	7.07784	6.54085	2.84124	4.60951
6.70314	3.86743	6.64772	6.74784	5.41891	2.56475	4.63712	6.79531	6.0167	5.35352	4.70503	3.10021	6.45854	4.82745	2.27629	9.72788	2.60425	11.8499	5.43068	5.21859	3.90091	5.85669	6.08335	5.24049	3.65406	5.42814	6.3347	6.34773	3.92956	5.3815	5.72963	6.31602	5.94398	2.84122	4.59064
6.70314	3.71536	6.63129	6.74746	5.21599	2.5643	4.63003	6.75015	5.59753	4.85204	4.70503	3.0768	6.32654	4.7658	2.27466	8.74604	2.60425	10.4551	5.3717	5.21854	3.8968	5.85669	6.04486	5.24043	3.42414	5.38441	6.30568	6.34773	3.92726	5.14683	5.06684	5.69705	5.43804	2.84121	4.57689
6.70314	3.61362	6.62151	6.74727	5.06621	2.56406	4.62502	6.71842	5.3204	4.49086	4.70503	3.06283	6.22088	4.7194	2.27432	7.83758	2.60425	9.15533	5.32691	5.21852	3.89391	5.85669	6.01627	5.2404	3.25484	5.34938	6.28967	6.34773	3.92569	4.94999	4.65064	5.21168	5.01596	2.84121	4.56699
6.70314	3.54748	6.61585	6.74718	4.95844	2.56392	4.62153	6.6965	5.14363	4.238	4.70503	3.05474	6.13746	4.6849	2.27426	7.01591	2.60425	7.97209	5.29334	5.21851	3.89188	5.85669	5.99537	5.24039	3.13409	5.32166	6.2812	6.34773	3.92462	4.78668	4.40444	4.84387	4.66928	2.84121	4.55994
6.70314	3.50569	6.61266	6.74714	4.88281	2.56386	4.61912	6.6816	5.0348	4.06583	4.70503	3.0502	6.07251	4.65956	2.27425	6.28857	2.60425	6.91854	5.26852	5.21851	3.89049	5.85669	5.98032	5.24038	3.0506	5.29998	6.27689	6.34773	3.92392	4.65261	4.26707	4.57428	4.38887	2.84121	4.55497
6.70314	3.48001	6.61091	6.74712	4.83103	2.56382	4.61748	6.67163	4.9701	3.9518	4.70503	3.04773	6.02262	4.64118	2.27425	5.65791	2.60425	6.00011	5.25039	5.21851	3.88954	5.85669	5.96965	5.24038	2.99462	5.28322	6.2748	6.34773	3.92345	4.54373	4.19471	4.383	4.16546	2.84121	4.55151
6.70314	3.46467	6.60997	6.74711	4.79644	2.5638	4.61639	6.66508	4.93295	3.8783	4.70503	3.04642	5.98481	4.628	2.27425	5.12185	2.60425	5.21562	5.23733	5.21851	3.8889	5.85669	5.96219	5.24037	2.9582	5.27042	6.27381	6.34773	3.92315	4.45622	4.15869	4.25155	3.99009	2.84121	4.54912
6.70314	3.45576	6.60948	6.7471	4.77389	2.56379	4.61566	6.66083	4.91233	3.83219	4.70503	3.04575	5.95654	4.61868	2.27425	4.67494	2.60425	4.55863	5.22803	5.21851	3.88848	5.85669	5.95706	5.24037	2.9352	5.26076	6.27337	6.34773	3.92296	4.38661	4.14174	4.164	3.85444	2.84121	4.5475
6.70314	3.45072	6.60924	6.7471	4.75954	2.56379	4.61518	6.65813	4.90128	3.80402	4.70503	3.04542	5.93568	4.61215	2.27425	4.30931	2.60425	4.0189	5.2215	5.21851	3.8882	5.85669	5.95359	5.24037	2.92111	5.25356	6.27318	6.34773	3.92284	4.33181	4.1342	4.10748	3.75103	2.84121	4.5464
6.70314	3.44795	6.60912	6.7471	4.75062	2.56379	4.61488	6.65644	4.89555	3.78727	4.70503	3.04526	5.92048	4.60764	2.27425	4.01564	2.60425	3.58374	5.21698	5.21851	3.88801	5.85669	5.95127	5.24037	2.91272	5.24824	6.2731	6.34773	3.92276	4.28911	4.13102	4.07208	3.67332	2.84121	4.54567
6.70314	3.44646	6.60906	6.7471	4.7452	2.56379	4.61468	6.65539	4.89268	3.77757	4.70503	3.04518	5.90956	4.60456	2.27425	3.78401	2.60425	3.2393	5.21388	5.21851	3.88789	5.85669	5.94974	5.24037	2.90787	5.24437	6.27307	6.34773	3.92271	4.25617	4.12976	4.05058	3.61576	2.84121	4.54519
6.70314	3.44569	6.60903	6.7471	4.74199	2.56378	4.61456	6.65476	4.89128	3.77209	4.70503	3.04515	5.90182	4.60248	2.27425	3.60454	2.60425	2.97155	5.21178	5.21851	3.88782	5.85669	5.94875	5.24037	2.90515	5.24157	6.27306	6.34773	3.92268	4.23103	4.12928	4.03791	3.57372	2.84121	4.54488
6.70314	3.4453	6.60902	6.7471	4.74013	2.56378	4.61448	6.65438	4.89063	3.76908	4.70503	3.04513	5.89639	4.60109	2.27425	3.4679	2.60425	2.76711	5.21039	5.21851	3.88777	5.85669	5.94812	5.24037	2.90366	5.23958	6.27305	6.34773	3.92267	4.21202	4.12911	4.03065	3.54345	2.84121	4.54467
6.70314	3.4451	6.60901	6.7471	4.73908	2.56378	4.61443	6.65415	4.89034	3.76747	4.70503	3.04513	5.89264	4.60018	2.27425	3.36566	2.60425	2.61373	5.20946	5.21851	3.88774	5.85669	5.94772	5.24037	2.90287	5.23818	6.27305	6.34773	3.92266	4.19779	4.12905	4.02663	3.52195	2.84121	4.54454
6.70314	3.44501	6.60901	6.7471	4.7385	2.56378	4.6144	6.65403	4.89021	3.76663	4.70503	3.04513	5.89008	4.59958	2.27425	3.29046	2.60425	2.50064	5.20886	5.21851	3.88773	5.85669	5.94747	5.24037	2.90246	5.2372	6.27305	6.34773	3.92265	4.18725	4.12903	4.02446	3.5069	2.84121	4.54446
6.70314	3.44497	6.60901	6.7471	4.73819	2.56378	4.61439	6.65395	4.89015	3.7662	4.70503	3.04512	5.88835	4.5992	2.27425	3.23609	2.60425	2.41869	5.20848	5.21851	3.88771	5.85669	5.94732	5.24037	2.90226	5.23653	6.27305	6.34773	3.92265	4.17951	4.12902	4.02332	3.4965	2.84121	4.54441
6.70314	3.44495	6.60901	6.7471	4.73802	2.56378	4.61438	6.65391	4.89013	3.76599	4.70503	3.04512	5.88721	4.59896	2.27425	3.19742	2.60425	2.36031	5.20823	5.21851	3.88771	5.85669	5.94723	5.24037	2.90216	5.23607	6.27305	6.34773	3.92264	4.1739	4.12902	4.02274	3.48942	2.84121	4.54438
6.70314	3.44494	6.60901	6.7471	4.73794	2.56378	4.61437	6.65389	4.89012	3.76588	4.70503	3.04512	5.88645	4.5988	2.27425	3.17039	2.60425	2.31942	5.20808	5.21851	3.8877	5.85669	5.94718	5.24037	2.90211	5.23576	6.27305	6.34773	3.92264	4.16985	4.12902	4.02245	3.48466	2.84121	4.54436
6.70314	3.44493	6.60901	6.7471	4.73789	2.56378	4.61437	6.65388	4.89012	3.76584	4.70503	3.04512	5.88596	4.59871	2.27425	3.1518	2.60425	2.29125	5.20798	5.21851	3.8877	5.85669	5.94715	5.24037	2.90209	5.23555	6.27305	6.34773	3.92264	4.16698	4.12902	4.02232	3.48151	2.84121	4.54435
6.70314	3.44493	6.60901	6.7471	4.73787	2.56378	4.61436	6.65387	4.89012	3.76581	4.70503	3.04512	5.88565	4.59865	2.27425	3.13923	2.60425	2.27218	5.20793	5.21851	3.8877	5.85669	5.94713	5.24037	2.90208	5.23542	6.27305	6.34773	3.92264	4.16494	4.12902	4.02225	3.47944	2.84121	4.54434
6.70314	3.44493	6.60901	6.7471	4.73786	2.56378	4.61436	6.65387	4.89012	3.7658	4.70503	3.04512	5.88545	4.59862	2.27425	3.13086	2.60425	2.25948	5.20789	5.21851	3.8877	5.85669	5.94712	5.24037	2.90208	5.23533	6.27305	6.34773	3.92264	4.16353	4.12902	4.02222	3.47811	2.84121	4.54434
6.70314	3.44493	6.60901	6.7471	4.73786	2.56378	4.61436	6.65386	4.89012	3.7658	4.70503	3.04512	5.88533	4.59859	2.27425	3.12538	2.60425	2.25115	5.20787	5.21851	3.8877	5.85669	5.94711	5.24037	2.90208	5.23527	6.27305	6.34773	3.92264	4.16254	4.12902	4.02221	3.47727	2.84121	4.54434
6.70314	3.44493	6.60901	6.7471	4.73786	2.56378	4.61436	6.65386	4.89012	3.7658	4.70503	3.04512	5.88525	4.59858	2.27425	3.12186	2.60425	2.24579	5.20786	5.21851	3.8877	5.85669	5.94711	5.24037	2.90208	5.23523	6.27305	6.34773	3.92264	4.16187	4.12902	4.02221	3.47674	2.84121	4.54433
6.70314	3.44493	6.60901	6.7471	4.73785	2.56378	4.61436	6.65386	4.89012	3.7658	4.70503	3.04512	5.88521	4.59857	2.27425	3.11962	2.60425	2.24239	5.20785	5.21851	3.8877	5.85669	5.94711	5.24037	2.90208	5.23521	6.27305	6.34773	3.92264	4.16142	4.12902	4.0222	3.47641	2.84121	4.54433
